id,key,value,type
120260900,NHS,yes,regular
120260900,hgv,designated,regular
120260900,national_network,yes,hgv
120260900,highway,primary,regular
120260900,lanes,2;3,regular
120260900,name,South Cumberland Street,regular
120260900,nat_ref,US 231,regular
120260900,lanes,"1 northbound, 2 southbound",note
120260900,postal_code,37087,regular
120260900,ref,US 231,regular
120260900,hgv:national_network,Title 23: Highways Part 658 http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&rgn=div5&view=text&node=23:1.0.1.7.33&idno=23,source
120260900,surface,asphalt,regular
120260900,cfcc,A21,tiger
120260900,county,Wilson,tiger
120260900,name_base,Cumberland,tiger
120260900,name_base_1,United States Highway 231,tiger
120260900,name_base_2,State Highway 10,tiger
120260900,name_direction_prefix,S,tiger
120260900,name_type,St,tiger
120260900,reviewed,yes,tiger
120260900,zip_left,37087,tiger
120260900,zip_right,37087,tiger
120260900,unsigned_ref,SR 10,regular
19440643,highway,residential,regular
19440643,name,Strombury Drive,regular
19440643,cfcc,A41,tiger
19440643,county,Davidson,tiger
19440643,name_base,Strombury,tiger
19440643,name_type,Dr,tiger
19440643,reviewed,no,tiger
19440643,zip_left,37076,tiger
19440643,zip_right,37076,tiger
19440719,highway,residential,regular
19440719,name,Belgium Court,regular
19440719,cfcc,A41,tiger
19440719,county,Davidson,tiger
19440719,name_base,Belgium,tiger
19440719,name_type,Ct,tiger
19440719,reviewed,no,tiger
19440719,zip_left,37076,tiger
19440719,zip_right,37076,tiger
19440758,highway,residential,regular
19440758,cfcc,A41,tiger
19440758,county,Davidson,tiger
19440758,reviewed,no,tiger
19440763,highway,residential,regular
19440763,cfcc,A41,tiger
19440763,county,Davidson,tiger
19440763,reviewed,no,tiger
19440767,highway,residential,regular
19440767,name,Moonwater Court,regular
19440767,cfcc,A41,tiger
19440767,county,Davidson,tiger
19440767,reviewed,no,tiger
19440770,highway,residential,regular
19440770,name,Annapolis Circle,regular
19440770,cfcc,A41,tiger
19440770,county,Davidson,tiger
19440770,reviewed,no,tiger
19441226,highway,service,regular
19441226,cfcc,A41,tiger
19441226,county,Davidson,tiger
19441226,reviewed,no,tiger
19441311,highway,residential,regular
19441311,cfcc,A41,tiger
19441311,county,Davidson,tiger
19441311,reviewed,no,tiger
19441318,highway,residential,regular
19441318,cfcc,A41,tiger
19441318,county,Davidson,tiger
19441318,reviewed,no,tiger
19441361,highway,residential,regular
19441361,cfcc,A41,tiger
19441361,county,Davidson,tiger
19441361,reviewed,no,tiger
19441361,separated,no,tiger
19441361,source,tiger_import_dch_v0.6_20070829,tiger
19441361,tlid,97201447:97199911,tiger
19441361,upload_uuid,bulk_upload.pl-efa934c9-85d0-4815-8319-5170739caeae,tiger
19441363,highway,residential,regular
19441363,cfcc,A41,tiger
19441363,county,Davidson,tiger
19441363,reviewed,no,tiger
19441370,destination,The Hermitage,regular
19441370,ref,SR 45,destination
19441370,street,Old Hickory Boulevard,destination
19441370,highway,motorway_link,regular
19441370,ref,221,junction
19441370,lanes,1,regular
19441370,oneway,yes,regular
19441370,cfcc,A63,tiger
19441370,county,Davidson,tiger
19441370,reviewed,no,tiger
19441472,highway,residential,regular
19441472,name,Elijah Court,regular
19441472,cfcc,A41,tiger
19441472,county,Davidson,tiger
19441472,name_base,Elijah,tiger
19441472,name_type,Ct,tiger
19441472,reviewed,no,tiger
19442225,highway,residential,regular
19442225,cfcc,A41,tiger
19442225,county,Davidson,tiger
19442225,reviewed,no,tiger
19442562,highway,residential,regular
19442562,cfcc,A41,tiger
19442562,county,Davidson,tiger
19442562,reviewed,no,tiger
19442562,separated,no,tiger
19442562,source,tiger_import_dch_v0.6_20070829,tiger
19442562,tlid,97200275,tiger
19442562,upload_uuid,bulk_upload.pl-efa934c9-85d0-4815-8319-5170739caeae,tiger
19442631,highway,residential,regular
19442631,cfcc,A41,tiger
19442631,county,Davidson,tiger
19442631,reviewed,no,tiger
19442631,separated,no,tiger
19442631,source,tiger_import_dch_v0.6_20070829,tiger
19442631,tlid,97222636,tiger
19442631,upload_uuid,bulk_upload.pl-efa934c9-85d0-4815-8319-5170739caeae,tiger
19443738,highway,residential,regular
19443738,cfcc,A41,tiger
19443738,county,Davidson,tiger
19443738,reviewed,no,tiger
19443738,separated,no,tiger
19443738,source,tiger_import_dch_v0.6_20070829,tiger
19443738,tlid,97200350,tiger
19443738,upload_uuid,bulk_upload.pl-efa934c9-85d0-4815-8319-5170739caeae,tiger
19443850,highway,residential,regular
19443850,cfcc,A41,tiger
19443850,county,Davidson,tiger
19443850,reviewed,no,tiger
19443850,separated,no,tiger
19443850,source,tiger_import_dch_v0.6_20070829,tiger
19443850,tlid,89697233,tiger
19443850,upload_uuid,bulk_upload.pl-efa934c9-85d0-4815-8319-5170739caeae,tiger
19444152,highway,residential,regular
19444152,cfcc,A41,tiger
19444152,county,Davidson,tiger
19444152,reviewed,no,tiger
19444152,separated,no,tiger
19444152,source,tiger_import_dch_v0.6_20070829,tiger
19444152,tlid,97229443,tiger
19444152,upload_uuid,bulk_upload.pl-efa934c9-85d0-4815-8319-5170739caeae,tiger
19444537,highway,residential,regular
19444537,name,Casey Place,regular
19444537,surface,asphalt,regular
19444808,destination,Nashville,regular
19444808,ref,I 40 West,destination
19444808,highway,motorway_link,regular
19444808,lanes,2,regular
19444808,oneway,yes,regular
19444808,surface,asphalt,regular
19444808,cfcc,A63,tiger
19444808,county,Davidson,tiger
19444808,reviewed,no,tiger
19444888,highway,tertiary,regular
19444888,surface,asphalt,regular
19444906,highway,residential,regular
19444906,cfcc,A41,tiger
19444906,county,Davidson,tiger
19444906,reviewed,no,tiger
19444906,separated,no,tiger
19444906,source,tiger_import_dch_v0.6_20070829,tiger
19444906,tlid,97221637,tiger
19444906,upload_uuid,bulk_upload.pl-efa934c9-85d0-4815-8319-5170739caeae,tiger
19445097,highway,service,regular
19445097,service,driveway,regular
19445452,highway,residential,regular
19445452,cfcc,A41,tiger
19445452,county,Davidson,tiger
19445452,reviewed,no,tiger
19445460,highway,residential,regular
19445460,cfcc,A41,tiger
19445460,county,Davidson,tiger
19445460,reviewed,no,tiger
19445842,highway,residential,regular
19445842,cfcc,A41,tiger
19445842,county,Davidson,tiger
19445842,reviewed,no,tiger
19445842,separated,no,tiger
19445842,source,tiger_import_dch_v0.6_20070829,tiger
19445842,tlid,97213623,tiger
19445842,upload_uuid,bulk_upload.pl-efa934c9-85d0-4815-8319-5170739caeae,tiger
19445946,highway,service,regular
19445946,service,driveway,regular
19445946,cfcc,A41,tiger
19445946,county,Davidson,tiger
19445946,reviewed,no,tiger
19445948,highway,residential,regular
19445948,cfcc,A41,tiger
19445948,county,Davidson,tiger
19445948,reviewed,no,tiger
19445948,separated,no,tiger
19445948,source,tiger_import_dch_v0.6_20070829,tiger
19445948,tlid,97207243,tiger
19445948,upload_uuid,bulk_upload.pl-efa934c9-85d0-4815-8319-5170739caeae,tiger
19445951,highway,residential,regular
19445951,cfcc,A41,tiger
19445951,county,Davidson,tiger
19445951,reviewed,no,tiger
19445951,separated,no,tiger
19445951,source,tiger_import_dch_v0.6_20070829,tiger
19445951,tlid,97207247,tiger
19445951,upload_uuid,bulk_upload.pl-efa934c9-85d0-4815-8319-5170739caeae,tiger
19446312,access,private,regular
19446312,highway,service,regular
19446312,cfcc,A74,tiger
19446312,county,Davidson,tiger
19446312,reviewed,no,tiger
19446312,source,tiger_import_dch_v0.6_20070829,tiger
19446312,tlid,97221060,tiger
19446312,upload_uuid,bulk_upload.pl-efa934c9-85d0-4815-8319-5170739caeae,tiger
19446475,highway,residential,regular
19446475,name,Waterford Court,regular
19446475,cfcc,A41,tiger
19446475,county,Davidson,tiger
19446475,reviewed,no,tiger
19446731,highway,residential,regular
19446731,cfcc,A41,tiger
19446731,county,Davidson,tiger
19446731,reviewed,no,tiger
19446902,highway,service,regular
19446902,oneway,yes,regular
19447077,highway,residential,regular
19447077,cfcc,A41,tiger
19447077,county,Davidson,tiger
19447077,reviewed,no,tiger
19447081,access,private,regular
19447081,highway,service,regular
19447081,cfcc,A74,tiger
19447081,county,Davidson,tiger
19447081,reviewed,no,tiger
19447135,highway,residential,regular
19447135,oneway,yes,regular
19447135,cfcc,A41,tiger
19447135,county,Davidson,tiger
19447135,reviewed,no,tiger
19447300,destination,The Hermitage,regular
19447300,ref,TN 45 North,destination
19447300,street,Old Hickory Boulevard,destination
19447300,highway,motorway_link,regular
19447300,lanes,2,regular
19447300,oneway,yes,regular
19447300,cfcc,A63,tiger
19447300,county,Davidson,tiger
19447300,reviewed,no,tiger
19447302,destination,The Hermitage,regular
19447302,lanes,none|none;Central Pike,destination
19447302,ref,TN 45 North,destination
19447302,street,Old Hickory Boulevard,destination
19447302,highway,motorway_link,regular
19447302,lanes,2,regular
19447302,oneway,yes,regular
19447302,cfcc,A63,tiger
19447302,county,Davidson,tiger
19447302,reviewed,no,tiger
19447302,lanes,none|through;slight_right,turn
19447482,ref,TN 45 South,destination
19447482,street,Old Hickory Boulevard,destination
19447482,highway,motorway_link,regular
19447482,oneway,yes,regular
19447482,cfcc,A63,tiger
19447482,county,Davidson,tiger
19447482,reviewed,no,tiger
19447496,highway,residential,regular
19447496,name,Scotts Creek Trail,regular
19447496,surface,asphalt,regular
19447673,highway,residential,regular
19447673,cfcc,A41,tiger
19447673,county,Davidson,tiger
19447673,reviewed,no,tiger
19447673,separated,no,tiger
19447673,source,tiger_import_dch_v0.6_20070829,tiger
19447673,tlid,97207450,tiger
19447673,upload_uuid,bulk_upload.pl-efa934c9-85d0-4815-8319-5170739caeae,tiger
19447806,highway,residential,regular
19447806,name,Lanawood Drive,regular
19447806,cfcc,A41,tiger
19447806,county,Davidson,tiger
19447806,name_base,Lanawood,tiger
19447806,name_type,Dr,tiger
19447806,reviewed,no,tiger
19447806,zip_left,37217,tiger
19447806,zip_right,37217,tiger
19447986,highway,residential,regular
19447986,name,Chestwick Court,regular
19447986,cfcc,A41,tiger
19447986,county,Davidson,tiger
19447986,name_base,Chestwick,tiger
19447986,name_type,Ct,tiger
19447986,reviewed,no,tiger
19447986,zip_left,37013,tiger
19447986,zip_right,37013,tiger
19448082,highway,residential,regular
19448082,name,Trenton Court,regular
19448082,cfcc,A41,tiger
19448082,county,Davidson,tiger
19448082,name_base,Trenton,tiger
19448082,name_type,Ct,tiger
19448082,reviewed,no,tiger
19448082,zip_left,37076,tiger
19448082,zip_right,37076,tiger
19448162,highway,residential,regular
19448162,name,Oak Timber Place,regular
19448162,cfcc,A41,tiger
19448162,county,Davidson,tiger
19448162,name_base,Oak Timber,tiger
19448162,name_type,Pl,tiger
19448162,reviewed,no,tiger
19448162,zip_left,37013,tiger
19448162,zip_right,37013,tiger
19448189,highway,residential,regular
19448189,name,Wilford Pack Drive,regular
19448189,cfcc,A41,tiger
19448189,county,Davidson,tiger
19448189,name_base,Wilford Pack,tiger
19448189,name_type,Dr,tiger
19448189,reviewed,no,tiger
19448189,zip_left,37013,tiger
19448189,zip_right,37013,tiger
19448214,highway,residential,regular
19448214,name,Seiner Court,regular
19448214,cfcc,A41,tiger
19448214,county,Davidson,tiger
19448214,name_base,Seiner,tiger
19448214,name_type,Ct,tiger
19448214,reviewed,no,tiger
19448214,zip_left,37076,tiger
19448214,zip_right,37076,tiger
19448241,highway,residential,regular
19448241,name,Pheasant Creek Court,regular
19448241,cfcc,A41,tiger
19448241,county,Davidson,tiger
19448241,name_base,Pheasant Creek,tiger
19448241,name_type,Ct,tiger
19448241,reviewed,no,tiger
19448241,zip_left,37013,tiger
19448241,zip_right,37013,tiger
19448279,highway,residential,regular
19448279,name,Shadowlawn Court,regular
19448279,cfcc,A41,tiger
19448279,county,Davidson,tiger
19448279,name_base,Shadowlawn,tiger
19448279,name_type,Ct,tiger
19448279,reviewed,no,tiger
19448279,zip_left,37076,tiger
19448279,zip_right,37076,tiger
19448280,highway,residential,regular
19448280,name,Chandler Place,regular
19448280,cfcc,A41,tiger
19448280,county,Davidson,tiger
19448280,name_base,Chandler,tiger
19448280,name_type,Pl,tiger
19448280,reviewed,no,tiger
19448280,zip_left,37076,tiger
19448280,zip_right,37076,tiger
19448358,highway,residential,regular
19448358,name,Presidential Trace,regular
19448358,cfcc,A41,tiger
19448358,county,Davidson,tiger
19448358,name_base,Presidential,tiger
19448358,name_type,Trce,tiger
19448358,reviewed,no,tiger
19448358,zip_left,37076,tiger
19448358,zip_right,37076,tiger
19448463,highway,residential,regular
19448463,name,Jackson Trace,regular
19448463,cfcc,A41,tiger
19448463,county,Davidson,tiger
19448463,name_base,Jackson,tiger
19448463,name_type,Trce,tiger
19448463,reviewed,no,tiger
19448463,zip_left,37076,tiger
19448578,highway,residential,regular
19448578,name,Woodland Court,regular
19448578,cfcc,A41,tiger
19448578,county,Davidson,tiger
19448578,name_base,Woodland,tiger
19448578,name_type,Ct,tiger
19448578,reviewed,no,tiger
19448578,zip_left,37076,tiger
19448578,zip_right,37076,tiger
19448580,highway,residential,regular
19448580,name,Dresden Court,regular
19448580,cfcc,A41,tiger
19448580,county,Davidson,tiger
19448580,name_base,Dresden,tiger
19448580,name_type,Ct,tiger
19448580,reviewed,no,tiger
19448580,zip_left,37013,tiger
19448580,zip_right,37013,tiger
19448633,highway,residential,regular
19448633,name,Port Victoria Court,regular
19448633,cfcc,A41,tiger
19448633,county,Davidson,tiger
19448633,name_base,Port Victoria,tiger
19448633,name_type,Ct,tiger
19448633,reviewed,no,tiger
19448633,zip_left,37076,tiger
19448633,zip_right,37076,tiger
19448636,highway,residential,regular
19448636,name,Seasons Court,regular
19448636,cfcc,A41,tiger
19448636,county,Davidson,tiger
19448636,name_base,Seasons,tiger
19448636,name_type,Ct,tiger
19448636,reviewed,no,tiger
19448636,zip_left,37013,tiger
19448636,zip_right,37013,tiger
19448710,highway,service,regular
19448710,name,Thunder Place,regular
19448710,cfcc,A41,tiger
19448710,county,Davidson,tiger
19448710,name_base,Thunder,tiger
19448710,name_type,Pl,tiger
19448710,reviewed,no,tiger
19448710,zip_left,37076,tiger
19448839,highway,residential,regular
19448839,name,St Charles Court,regular
19448839,cfcc,A41,tiger
19448839,county,Davidson,tiger
19448839,name_base,St Charles,tiger
19448839,name_type,Ct,tiger
19448839,reviewed,no,tiger
19448839,zip_left,37076,tiger
19448839,zip_right,37076,tiger
19448853,access,private,regular
19448853,highway,residential,regular
19448853,name,Chase Boulevard,regular
19448853,cfcc,A41,tiger
19448853,county,Davidson,tiger
19448853,name_base,Chase,tiger
19448853,name_type,Blvd,tiger
19448853,reviewed,no,tiger
19448853,zip_left,37076,tiger
19448853,zip_right,37076,tiger
19448980,highway,residential,regular
19448980,name,Jackson Meadows Drive,regular
19448980,cfcc,A41,tiger
19448980,county,Davidson,tiger
19448980,name_base,Jackson Meadows,tiger
19448980,name_type,Dr,tiger
19448980,reviewed,no,tiger
19448980,zip_left,37076,tiger
19448980,zip_right,37076,tiger
19449015,highway,residential,regular
19449015,name,Albee Court,regular
19449015,cfcc,A41,tiger
19449015,county,Davidson,tiger
19449015,name_base,Albee,tiger
19449015,name_type,Ct,tiger
19449015,reviewed,no,tiger
19449015,zip_left,37076,tiger
19449015,zip_right,37076,tiger
19449030,highway,residential,regular
19449030,name,Rachel Donelson,regular
19449030,cfcc,A41,tiger
19449030,county,Davidson,tiger
19449030,name_base,Rachel Donelson,tiger
19449030,reviewed,no,tiger
19449030,zip_left,37076,tiger
19449030,zip_right,37076,tiger
19449038,highway,residential,regular
19449038,name,Port Cleburne Court,regular
19449038,cfcc,A41,tiger
19449038,county,Davidson,tiger
19449038,name_base,Port Cleburne,tiger
19449038,name_type,Ct,tiger
19449038,reviewed,no,tiger
19449038,zip_left,37076,tiger
19449038,zip_right,37076,tiger
19449045,highway,residential,regular
19449045,name,Alyadar Drive,regular
19449045,cfcc,A41,tiger
19449045,county,Davidson,tiger
19449045,name_base,Alyadar,tiger
19449045,name_type,Dr,tiger
19449045,reviewed,no,tiger
19449045,zip_left,37076,tiger
19449045,zip_right,37076,tiger
19449083,highway,residential,regular
19449083,name,Scotts Creek Trail,regular
19449083,cfcc,A41,tiger
19449083,county,Davidson,tiger
19449083,name_base,Scotts Creek,tiger
19449083,name_type,Trl,tiger
19449083,reviewed,no,tiger
19449083,zip_left,37076,tiger
19449083,zip_right,37076,tiger
19449091,highway,residential,regular
19449091,name,Dutchmans Drive,regular
19449091,cfcc,A41,tiger
19449091,county,Davidson,tiger
19449091,name_base,Dutchmans,tiger
19449091,name_type,Dr,tiger
19449091,reviewed,no,tiger
19449122,highway,residential,regular
19449122,name,Rehnea Drive,regular
19449122,cfcc,A41,tiger
19449122,county,Davidson,tiger
19449122,name_base,Rehnea,tiger
19449122,name_type,Dr,tiger
19449122,reviewed,no,tiger
19449122,zip_left,37138,tiger
19449122,zip_right,37138,tiger
19449238,highway,residential,regular
19449238,name,Stewarts Ferry Pike,regular
19449238,cfcc,A41,tiger
19449238,county,Davidson,tiger
19449238,name_base,Stewarts Ferry,tiger
19449238,name_type,Pike,tiger
19449238,reviewed,no,tiger
19449248,highway,tertiary,regular
19449248,name,Stewarts Ferry Pike,regular
19449311,highway,residential,regular
19449311,name,Atlanta Drive,regular
19449311,cfcc,A41,tiger
19449311,county,Davidson,tiger
19449311,name_base,Atlanta,tiger
19449311,name_type,Dr,tiger
19449311,reviewed,no,tiger
19449311,zip_left,37076,tiger
19449311,zip_right,37076,tiger
19449354,highway,residential,regular
19449354,name,Weldon Drive,regular
19449354,cfcc,A41,tiger
19449354,county,Davidson,tiger
19449354,name_base,Weldon,tiger
19449354,name_type,Dr,tiger
19449354,reviewed,no,tiger
19449354,zip_left,37076,tiger
19449354,zip_right,37076,tiger
19449418,highway,residential,regular
19449418,name,Wood Bridge Court,regular
19449418,cfcc,A41,tiger
19449418,county,Davidson,tiger
19449418,name_base,Wood Bridge,tiger
19449418,name_type,Ct,tiger
19449418,reviewed,no,tiger
19449418,zip_left,37217,tiger
19449418,zip_right,37217,tiger
19449443,highway,service,regular
19449443,name,Hunters Place,regular
19449443,cfcc,A41,tiger
19449443,county,Davidson,tiger
19449443,name_base,Hunters,tiger
19449443,name_type,Pl,tiger
19449443,reviewed,no,tiger
19449443,zip_left,37076,tiger
19449443,zip_right,37076,tiger
19449456,highway,residential,regular
19449456,name,Strombury Court,regular
19449456,cfcc,A41,tiger
19449456,county,Davidson,tiger
19449456,name_base,Strombury,tiger
19449456,name_type,Ct,tiger
19449456,reviewed,no,tiger
19449456,zip_left,37076,tiger
19449456,zip_right,37076,tiger
19449465,highway,residential,regular
19449465,name,Shshone Drive,regular
19449465,cfcc,A41,tiger
19449465,county,Davidson,tiger
19449465,name_base,Shshone,tiger
19449465,name_type,Dr,tiger
19449465,reviewed,no,tiger
19449465,zip_left,37138,tiger
19449465,zip_right,37138,tiger
19449479,highway,residential,regular
19449479,name,Jacksons Hill Road,regular
19449479,cfcc,A41,tiger
19449479,county,Davidson,tiger
19449479,name_base,Jacksons Hill,tiger
19449479,name_type,Rd,tiger
19449479,reviewed,no,tiger
19449479,zip_left,37076,tiger
19449479,zip_right,37076,tiger
19449499,highway,residential,regular
19449499,name,Mast Point,regular
19449499,cfcc,A41,tiger
19449499,county,Davidson,tiger
19449499,name_base,Mast Point,tiger
19449499,reviewed,no,tiger
19449499,zip_left,37076,tiger
19449499,zip_right,37076,tiger
19449544,highway,residential,regular
19449544,name,Lake Terrace Circle,regular
19449544,cfcc,A41,tiger
19449544,county,Davidson,tiger
19449544,name_base,Lake Terrace,tiger
19449544,name_type,Cir,tiger
19449544,reviewed,no,tiger
19449544,zip_left,37217,tiger
19449544,zip_right,37217,tiger
19449563,highway,residential,regular
19449563,name,Lanawood Court,regular
19449563,cfcc,A41,tiger
19449563,county,Davidson,tiger
19449563,name_base,Lanawood,tiger
19449563,name_type,Ct,tiger
19449563,reviewed,no,tiger
19449563,zip_left,37217,tiger
19449563,zip_right,37217,tiger
19449569,highway,residential,regular
19449569,name,Wesleyville Street,regular
19449569,cfcc,A41,tiger
19449569,county,Davidson,tiger
19449569,name_base,Wesleyville,tiger
19449569,name_type,St,tiger
19449569,reviewed,no,tiger
19449569,zip_left,37217,tiger
19449569,zip_right,37217,tiger
19449682,highway,residential,regular
19449682,name,Pointe Place,regular
19449682,cfcc,A41,tiger
19449682,county,Davidson,tiger
19449682,name_base,Pointe,tiger
19449682,name_type,Pl,tiger
19449682,reviewed,no,tiger
19449682,zip_left,37138,tiger
19449682,zip_right,37138,tiger
19449780,highway,residential,regular
19449780,name,Edgewater Drive,regular
19449780,cfcc,A41,tiger
19449780,county,Davidson,tiger
19449780,name_base,Edgewater,tiger
19449780,name_type,Dr,tiger
19449780,reviewed,no,tiger
19449780,zip_left,37217,tiger
19449780,zip_right,37217,tiger
19449795,highway,residential,regular
19449795,name,Helena Bay Court,regular
19449795,cfcc,A41,tiger
19449795,county,Davidson,tiger
19449795,name_base,Helena Bay,tiger
19449795,name_type,Ct,tiger
19449795,reviewed,no,tiger
19449795,zip_left,37076,tiger
19449795,zip_right,37076,tiger
19449836,highway,residential,regular
19449836,name,Port Jamaica Drive,regular
19449836,cfcc,A41,tiger
19449836,county,Davidson,tiger
19449836,name_base,Port Jamaica,tiger
19449836,name_type,Dr,tiger
19449836,reviewed,no,tiger
19449836,zip_left,37076,tiger
19449836,zip_right,37076,tiger
19449847,highway,residential,regular
19449847,name,Hidden Court,regular
19449847,cfcc,A41,tiger
19449847,county,Davidson,tiger
19449847,name_base,Hidden,tiger
19449847,name_type,Ct,tiger
19449847,reviewed,no,tiger
19449847,zip_left,37138,tiger
19449847,zip_right,37138,tiger
19449931,highway,residential,regular
19449931,name,Wilford Pack Court,regular
19449931,cfcc,A41,tiger
19449931,county,Davidson,tiger
19449931,name_base,Wilford Pack,tiger
19449931,name_type,Ct,tiger
19449931,reviewed,no,tiger
19449931,zip_left,37013,tiger
19449931,zip_right,37013,tiger
19449936,highway,residential,regular
19449936,name,Westcliff Circle,regular
19449936,cfcc,A41,tiger
19449936,county,Davidson,tiger
19449936,name_base,Westcliff,tiger
19449936,name_type,Cir,tiger
19449936,reviewed,no,tiger
19449936,zip_left,37013,tiger
19449936,zip_right,37013,tiger
19449970,highway,residential,regular
19449970,name,Doriswood Court,regular
19449970,cfcc,A41,tiger
19449970,county,Davidson,tiger
19449970,name_base,Doriswood,tiger
19449970,name_type,Ct,tiger
19449970,reviewed,no,tiger
19449970,zip_left,37013,tiger
19449970,zip_right,37013,tiger
19450012,highway,residential,regular
19450012,name,Starwind Point,regular
19450012,cfcc,A41,tiger
19450012,county,Davidson,tiger
19450012,name_base,Starwind Point,tiger
19450012,reviewed,no,tiger
19450012,zip_left,37076,tiger
19450012,zip_right,37076,tiger
19450085,highway,residential,regular
19450085,name,Mt View Ridge Drive,regular
19450085,cfcc,A41,tiger
19450085,county,Davidson,tiger
19450085,name_base,Mt View Ridge,tiger
19450085,name_type,Dr,tiger
19450085,reviewed,no,tiger
19450097,highway,residential,regular
19450097,name,Victoria Station Court,regular
19450097,cfcc,A41,tiger
19450097,county,Davidson,tiger
19450097,name_base,Victoria Station,tiger
19450097,name_type,Ct,tiger
19450097,reviewed,no,tiger
19450097,zip_left,37013,tiger
19450097,zip_right,37013,tiger
19450185,HFCS,Urban Collector,regular
19450185,bridge,yes,regular
19450185,highway,tertiary,regular
19450185,name,Bell Road,regular
19450185,name_1,Pleasant Hill Road,regular
19450185,cfcc,A41,tiger
19450185,county,Davidson,tiger
19450185,name_base,Bell,tiger
19450185,name_base_1,Pleasant Hill,tiger
19450185,name_type,Rd,tiger
19450185,name_type_1,Rd,tiger
19450185,reviewed,no,tiger
19450185,zip_left,37214,tiger
19450185,zip_left_1,37214,tiger
19450185,zip_right,37214,tiger
19450185,zip_right_1,37214,tiger
19450223,highway,residential,regular
19450223,name,Rolling Mill Road,regular
19450223,cfcc,A41,tiger
19450223,county,Davidson,tiger
19450223,name_base,Rolling Mill,tiger
19450223,name_type,Rd,tiger
19450223,reviewed,no,tiger
19450223,zip_left,37138,tiger
19450223,zip_right,37138,tiger
19450284,highway,tertiary,regular
19450284,name,Country Way Road,regular
19450284,cfcc,A41,tiger
19450284,county,Davidson,tiger
19450284,name_base,Country Way,tiger
19450284,name_type,Rd,tiger
19450284,reviewed,no,tiger
19450284,zip_left,37013,tiger
19450284,zip_right,37013,tiger
19450318,highway,residential,regular
19450318,name,Stoneybrook Circle,regular
19450318,cfcc,A41,tiger
19450318,county,Davidson,tiger
19450318,name_base,Stoneybrook,tiger
19450318,name_type,Cir,tiger
19450318,reviewed,no,tiger
19450318,zip_left,37013,tiger
19450318,zip_right,37013,tiger
19450320,highway,residential,regular
19450320,name,Canberra Court,regular
19450320,cfcc,A41,tiger
19450320,county,Davidson,tiger
19450320,name_base,Canberra,tiger
19450320,name_type,Ct,tiger
19450320,reviewed,no,tiger
19450320,zip_left,37076,tiger
19450320,zip_right,37076,tiger
19450413,highway,residential,regular
19450413,name,Springtime Court,regular
19450413,cfcc,A41,tiger
19450413,county,Davidson,tiger
19450413,name_base,Springtime,tiger
19450413,name_type,Ct,tiger
19450413,reviewed,no,tiger
19450413,zip_left,37013,tiger
19450413,zip_right,37013,tiger
19450419,highway,residential,regular
19450419,name,Market Square,regular
19450419,cfcc,A41,tiger
19450419,county,Davidson,tiger
19450419,name_base,Market,tiger
19450419,name_type,Sq,tiger
19450419,reviewed,no,tiger
19450419,zip_left,37076,tiger
19450419,zip_right,37076,tiger
19450465,highway,residential,regular
19450465,name,Calumet Drive,regular
19450465,cfcc,A41,tiger
19450465,county,Davidson,tiger
19450465,name_base,Calumet,tiger
19450465,name_type,Dr,tiger
19450465,reviewed,no,tiger
19450465,zip_left,37013,tiger
19450465,zip_right,37013,tiger
19450484,highway,residential,regular
19450484,name,Folkstone Drive,regular
19450484,cfcc,A41,tiger
19450484,county,Davidson,tiger
19450484,name_base,Folkstone,tiger
19450484,name_type,Dr,tiger
19450484,reviewed,no,tiger
19450484,zip_left,37013,tiger
19450484,zip_right,37013,tiger
19450608,highway,residential,regular
19450608,name,Bayside Lane,regular
19450608,cfcc,A41,tiger
19450608,county,Davidson,tiger
19450608,name_base,Bayside,tiger
19450608,name_type,Ln,tiger
19450608,reviewed,no,tiger
19450608,zip_left,37076,tiger
19450608,zip_right,37076,tiger
19450664,highway,residential,regular
19450664,name,Downwind Court,regular
19450664,cfcc,A41,tiger
19450664,county,Davidson,tiger
19450664,name_base,Downwind,tiger
19450664,name_type,Ct,tiger
19450664,reviewed,no,tiger
19450664,zip_left,37217,tiger
19450664,zip_right,37217,tiger
19450681,highway,residential,regular
19450681,name,Montego Cove,regular
19450681,cfcc,A41,tiger
19450681,county,Davidson,tiger
19450681,name_base,Montego,tiger
19450681,name_type,Cv,tiger
19450681,reviewed,no,tiger
19450681,zip_left,37076,tiger
19450681,zip_right,37076,tiger
19450683,highway,residential,regular
19450683,name,Leesa Ann Court,regular
19450683,cfcc,A41,tiger
19450683,county,Davidson,tiger
19450683,name_base,Leesa Ann,tiger
19450683,name_type,Ct,tiger
19450683,reviewed,no,tiger
19450683,zip_left,37076,tiger
19450683,zip_right,37076,tiger
19450685,highway,residential,regular
19450685,name,Woodymore Drive,regular
19450685,cfcc,A41,tiger
19450685,county,Davidson,tiger
19450685,name_base,Woodymore,tiger
19450685,name_type,Dr,tiger
19450685,reviewed,no,tiger
19450685,zip_left,37013,tiger
19450685,zip_right,37013,tiger
19450747,highway,residential,regular
19450747,name,Dutchmans Court,regular
19450747,cfcc,A41,tiger
19450747,county,Davidson,tiger
19450747,name_base,Dutchmans,tiger
19450747,name_type,Ct,tiger
19450747,reviewed,no,tiger
19450747,zip_left,37076,tiger
19450747,zip_right,37076,tiger
19450844,highway,residential,regular
19450844,name,Fleetwood Boulevard,regular
